date,tag,asset,downloads
"2026-07-05","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-05","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",288
"2026-07-05","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-05","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-05","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-05","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",34
"2026-07-05","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-05","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-05","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-05","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-05","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-05","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-05","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-05","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-05","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-05","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",3
"2026-07-05","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",1
"2026-07-05","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-05","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-06","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",64
"2026-07-06","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",253
"2026-07-06","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",770
"2026-07-06","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",216
"2026-07-06","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-06","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-06","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-06","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",288
"2026-07-06","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-06","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-06","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-06","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-06","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-06","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-06","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-06","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-06","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-06","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-06","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-06","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-06","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-06","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",3
"2026-07-06","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-06","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-06","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-07","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",95
"2026-07-07","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",253
"2026-07-07","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",771
"2026-07-07","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",216
"2026-07-07","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-07","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-07","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-07","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",288
"2026-07-07","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-07","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-07","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-07","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-07","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-07","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-07","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-07","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-07","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-07","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-07","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-07","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-07","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-07","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",3
"2026-07-07","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-07","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-07","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-08","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",119
"2026-07-08","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",253
"2026-07-08","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",771
"2026-07-08","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",216
"2026-07-08","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-08","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-08","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-08","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",288
"2026-07-08","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-08","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-08","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-08","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-08","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-08","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-08","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-08","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-08","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-08","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-08","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-08","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-08","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-08","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-08","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-08","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-08","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-09","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",155
"2026-07-09","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",255
"2026-07-09","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-09","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-09","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-09","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-09","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-09","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",288
"2026-07-09","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-09","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-09","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-09","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-09","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-09","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-09","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-09","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-09","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-09","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-09","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-09","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-09","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-09","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-09","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-09","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-09","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-10","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",174
"2026-07-10","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",256
"2026-07-10","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-10","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-10","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-10","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-10","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-10","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-10","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-10","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-10","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-10","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-10","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-10","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-10","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-10","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-10","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-10","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-10","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-10","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-10","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-10","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-10","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-10","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-10","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-11","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",196
"2026-07-11","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",256
"2026-07-11","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-11","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-11","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-11","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-11","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-11","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-11","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-11","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-11","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-11","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-11","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-11","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-11","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-11","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-11","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-11","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-11","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-11","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-11","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-11","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-11","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-11","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",0
"2026-07-11","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-12","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",5
"2026-07-12","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",222
"2026-07-12","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",256
"2026-07-12","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-12","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-12","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-12","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-12","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-12","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-12","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-12","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-12","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-12","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-12","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-12","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-12","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-12","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-12","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-12","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-12","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-12","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-12","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-12","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-12","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-12","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-12","v0.1.0","TrueforceForAll-Setup.exe",1
"2026-07-13","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",6
"2026-07-13","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",240
"2026-07-13","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",256
"2026-07-13","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-13","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-13","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-13","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",104
"2026-07-13","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-13","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-13","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-13","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-13","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-13","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-13","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-13","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",7
"2026-07-13","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-13","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-13","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-13","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-13","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-13","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-13","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-13","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-13","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-13","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-13","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-14","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",15
"2026-07-14","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",255
"2026-07-14","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",256
"2026-07-14","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-14","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-14","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-14","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-14","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-14","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-14","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-14","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-14","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",8
"2026-07-14","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-14","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-14","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-14","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-14","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",7
"2026-07-14","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-14","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-14","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-14","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",1
"2026-07-14","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-14","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-14","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-14","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-14","v0.1.0","TrueforceForAll-Setup.exe",2
